Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
1/1/2021,94578,2016,Battery Electric,OTHER/UNK,Light,16
1/1/2021,94577,2016,Battery Electric,OTHER/UNK,Light,24
1/1/2021,94573,2016,Battery Electric,OTHER/UNK,Light,5
1/1/2021,94572,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94571,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94568,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94566,2016,Battery Electric,OTHER/UNK,Light,23
1/1/2021,94579,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94590,2016,Battery Electric,OTHER/UNK,Light,13
1/1/2021,94539,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94536,2016,Battery Electric,OTHER/UNK,Light,20
1/1/2021,94507,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94506,2016,Battery Electric,OTHER/UNK,Light,8
1/1/2021,94505,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2021,94503,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2021,94502,2016,Battery Electric,OTHER/UNK,Light,5
1/1/2021,94501,2016,Battery Electric,OTHER/UNK,Light,20
1/1/2021,94404,2016,Battery Electric,OTHER/UNK,Light,17
1/1/2021,94403,2016,Battery Electric,OTHER/UNK,Light,17
1/1/2021,94402,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94401,2016,Battery Electric,OTHER/UNK,Light,7
1/1/2021,94306,2016,Battery Electric,OTHER/UNK,Light,20
1/1/2021,94305,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2021,94304,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94303,2016,Battery Electric,OTHER/UNK,Light,27
1/1/2021,94302,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94508,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94509,2016,Battery Electric,OTHER/UNK,Light,8
1/1/2021,94510,2016,Battery Electric,OTHER/UNK,Light,24
1/1/2021,94513,2016,Battery Electric,OTHER/UNK,Light,13
1/1/2021,94535,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94534,2016,Battery Electric,OTHER/UNK,Light,7
1/1/2021,94533,2016,Battery Electric,OTHER/UNK,Light,8
1/1/2021,94531,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94530,2016,Battery Electric,OTHER/UNK,Light,19
1/1/2021,94528,2016,Battery Electric,OTHER/UNK,Light,5
1/1/2021,94526,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94538,2016,Battery Electric,OTHER/UNK,Light,16
1/1/2021,94525,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94521,2016,Battery Electric,OTHER/UNK,Light,15
1/1/2021,94520,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2021,94519,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94518,2016,Battery Electric,OTHER/UNK,Light,18
1/1/2021,94517,2016,Battery Electric,OTHER/UNK,Light,10
1/1/2021,94516,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94515,2016,Battery Electric,OTHER/UNK,Light,11
1/1/2021,94523,2016,Battery Electric,OTHER/UNK,Light,12
1/1/2021,94301,2016,Battery Electric,OTHER/UNK,Light,17
1/1/2021,94591,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2021,94595,2016,Battery Electric,OTHER/UNK,Light,10
1/1/2021,94949,2016,Battery Electric,OTHER/UNK,Light,8
1/1/2021,94948,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2021,94947,2016,Battery Electric,OTHER/UNK,Light,17
1/1/2021,94946,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2021,94945,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2021,94942,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94941,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2021,94940,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2021,94939,2016,Battery Electric,OTHER/UNK,Light,12
1/1/2021,94938,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94933,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2021,94931,2016,Battery Electric,OTHER/UNK,Light,11
1/1/2021,94930,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2021,94929,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94928,2016,Battery Electric,OTHER/UNK,Light,11
1/1/2021,94951,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94952,2016,Battery Electric,OTHER/UNK,Light,20
1/1/2021,94953,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94954,2016,Battery Electric,OTHER/UNK,Light,22
1/1/2021,95007,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,95008,2016,Battery Electric,OTHER/UNK,Light,20
1/1/2021,95006,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2021,90064,2015,Battery Electric,TESLA,Light,20
1/1/2021,95005,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,95004,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2021,95003,2016,Battery Electric,OTHER/UNK,Light,18
1/1/2021,94925,2016,Battery Electric,OTHER/UNK,Light,7
1/1/2021,95002,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94973,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94971,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2021,94965,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2021,94963,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94960,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2021,94957,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2021,94956,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94978,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94592,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2021,94923,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2021,94915,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2021,94612,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2021,94611,2016,Battery Electric,OTHER/UNK,Light,12
1/1/2021,94610,2016,Battery Electric,OTHER/UNK,Light,13
1/1/2021,94609,2016,Battery Electric,OTHER/UNK,Light,13
1/1/2021,94608,2016,Battery Electric,OTHER/UNK,Light,26
1/1/2021,94607,2016,Battery Electric,OTHER/UNK,Light,15
1/1/2021,94606,2016,Battery Electric,OTHER/UNK,Light,12
1/1/2021,94605,2016,Battery Electric,OTHER/UNK,Light,11
1/1/2021,94603,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2021,94602,2016,Battery Electric,OTHER/UNK,Light,23
1/1/2021,94601,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2021,94599,2016,Battery Electric,OTHER/UNK,Light,5
1/1/2021,94598,2016,Battery Electric,OTHER/UNK,Light,7
1/1/2021,94597,2016,Battery Electric,OTHER/UNK,Light,7
1/1/2021,94596,2016,Battery Electric,OTHER/UNK,Light,8
1/1/2021,94618,2016,Battery Electric,OTHER/UNK,Light,10
1/1/2021,94619,2016,Battery Electric,OTHER/UNK,Light,22
1/1/2021,94621,2016,Battery Electric,OTHER/UNK,Light,4
1/1/2021,94702,2016,Battery Electric,OTHER/UNK,Light,16
1/1/2021,94904,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2021,94903,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2021,94901,2016,Battery Electric,OTHER/UNK,Light,23
1/1/2021,94806,2016,Battery Electric,OTHER/UNK,Light,11
1/1/2021,94805,2016,Battery Electric,OTHER/UNK,Light,13
1/1/2021,94804,2016,Battery Electric,OTHER/UNK,Light,21
1/1/2021,94803,2016,Battery Electric,OTHER/UNK,Light,11
1/1/2021,94920,2016,Battery Electric,OTHER/UNK,Light,11
1/1/2021,94801,2016,Battery Electric,OTHER/UNK,Light,12
1/1/2021,94709,2016,Battery Electric,OTHER/UNK,Light,8
1/1/2021,94708,2016,Battery Electric,OTHER/UNK,Light,17
1/1/2021,94707,2016,Battery Electric,OTHER/UNK,Light,23
1/1/2021,94706,2016,Battery Electric,OTHER/UNK,Light,21
1/1/2021,94705,2016,Battery Electric,OTHER/UNK,Light,15
1/1/2021,94704,2016,Battery Electric,OTHER/UNK,Light,3
