State,zip,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
VT,05495,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05860,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05055,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05445,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05345,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05455,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05495,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05401,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05701,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05602,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05455,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05345,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05701,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05660,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05701,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05860,1/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05055,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05660,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05401,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05345,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05841,1/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05445,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05641,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05455,1/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05860,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05403,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05452,1/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05482,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05841,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05841,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05841,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05445,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05660,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05602,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05253,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05468,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05761,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05001,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05751,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05257,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05446,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05751,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05001,1/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05301,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05001,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05468,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05355,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05763,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05770,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05486,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05201,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05446,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05468,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05055,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05763,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05452,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05676,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05770,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05761,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05001,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05486,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05055,3/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05486,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05055,10/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05468,1/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05676,6/1/2023,TESLA,MODEL 3,2023,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05403,1/1/2022,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05753,1/1/2020,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05403,3/1/2023,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05403,6/1/2023,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05403,1/1/2023,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05753,12/1/2017,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05753,3/1/2020,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05753,12/1/2017,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Direct (3/30/2019),False
VT,05403,10/1/2023,TESLA,MODEL 3,2017,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05301,6/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05301,1/1/2022,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05301,12/1/2012,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Direct (3/30/2019),False
VT,05301,6/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05301,9/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05301,12/1/2012,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05301,1/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05301,12/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05301,3/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05301,1/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05301,10/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05301,3/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05091,1/1/2022,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,33154,3/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05091,12/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05091,1/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05091,3/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,33154,1/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05091,6/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05091,9/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,33154,6/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05301,1/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05301,1/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05301,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05301,9/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05252,6/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05301,6/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05252,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05252,1/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05301,3/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05301,3/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05252,3/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05301,12/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05301,10/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05301,6/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05252,10/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05458,3/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05486,12/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05056,6/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05465,1/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05401,1/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05458,6/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05465,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05401,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05401,9/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05056,6/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05672,10/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05465,3/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05465,12/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05401,3/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05056,3/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05454,6/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05458,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05454,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05672,1/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05056,10/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05465,6/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05486,9/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05056,1/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05454,3/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05672,6/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05056,9/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05056,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05401,1/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05454,1/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05454,12/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05401,2/1/2019,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Direct (3/30/2019),False
VT,05401,6/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,84738,1/1/2022,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05056,12/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05454,10/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05454,6/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05465,9/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05401,6/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05401,12/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05056,1/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05458,1/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05056,3/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05401,3/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05672,3/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05454,1/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05458,10/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05454,9/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05401,10/1/2023,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05454,3/1/2020,TESLA,MODEL S,2019,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05444,1/1/2022,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05495,3/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05495,1/1/2022,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05495,6/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05495,1/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05495,1/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05495,10/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05495,6/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05444,3/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05495,9/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05495,5/1/2018,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05495,3/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05444,1/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05444,6/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05495,12/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05495,5/1/2018,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Direct (3/30/2019),False
VT,05444,10/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05452,9/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,6,DMV Direct (9/28/2020),False
VT,05452,9/1/2012,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05452,10/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05452,9/1/2012,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,2,DMV Direct (3/30/2019),False
VT,05452,12/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,7,DMV Direct (12/28/2020),False
VT,05452,3/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05452,6/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,5,DMV Direct (6/26/2020),False
VT,05452,1/1/2022,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05452,6/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05452,1/1/2020,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05452,3/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05452,1/1/2023,TESLA,MODEL S,2012,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05491,1/1/2022,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05445,6/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05445,3/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05250,6/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05250,1/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05250,10/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05301,10/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05250,3/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05445,1/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05445,10/1/2023,TESLA,MODEL S,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
